method,trial,seed,energy,cut,gap,relative_error,ground_hit,target_hit,best_replica,runtime_sec
lqa,3,404942209,-159.99639779237395,,14.824116078493716,0.08479620469165104,False,,0,0.10785541700897738
qefem,4,135394125,-162.27358307915654,,12.546930791711134,0.07177035757359121,False,,11,96.38989441699232
lqa,4,135394125,-159.59306793517294,,15.227445935694732,0.08710331298386748,False,,0,0.1281119579798542
qefem,0,2325779058,-182.52219102829815,,16.804603829330006,0.0843067979963904,False,,4147,82.36595429200679
lqa,0,2325779058,-180.6903655827754,,18.63642927485276,0.09349685920633038,False,,0,0.10773870800039731
qefem,1,3339867548,-183.1522016338968,,16.174593223731364,0.08114610599786287,False,,3964,78.00841241699527
lqa,1,3339867548,-180.1997319876043,,19.12706287002385,0.09595831249725162,False,,0,0.10500424998463131
qefem,2,2292573283,-182.51295626247634,,16.81383859515182,0.08435312777271782,False,,6585,68.84593662500265
lqa,2,2292573283,-179.50159102655965,,19.825203831068507,0.09946080678831426,False,,0,0.10577370799728669
qefem,3,3588162529,-182.59933046050347,,16.72746439712469,0.08391979818404499,False,,5062,69.24084058299195
lqa,3,3588162529,-180.76428227013474,,18.562512587493416,0.09312602754061208,False,,0,0.10356129199499264
qefem,4,1376761970,-182.52656851189022,,16.80022634573794,0.08428483665599362,False,,6790,77.10213745801593
lqa,4,1376761970,-178.99029284161207,,20.336502016016084,0.10202593199043662,False,,0,0.10759620802127756
qefem,0,2843577859,-202.86047365930486,,21.789227004724154,0.09699201441318926,False,,5695,85.30263429199113
lqa,0,2843577859,-199.5752478097033,,25.0744528543257,0.11161578573311952,False,,0,0.10754804199677892
qefem,1,1022078406,-224.64970066402907,,-5.684341886080802e-14,2.5303135812239167e-16,True,,5808,85.87634170800447
lqa,1,1022078406,-199.24233464005925,,25.407366023969757,0.11309770700281192,False,,0,0.10267233400372788
qefem,2,581760512,-202.87258917308444,,21.777111490944577,0.09693808372134428,False,,288,92.60762866699952
lqa,2,581760512,-201.46253079513912,,23.187169868889896,0.10321478194875082,False,,0,0.10443687500082888
qefem,3,1186005868,-202.78780033785046,,21.861900326178556,0.09731551059965018,False,,8148,94.17454141698545
lqa,3,1186005868,-199.25061205100639,,25.399088613022627,0.11306086114491555,False,,0,0.2271783339965623
qefem,4,153693754,-224.64970066402907,,-5.684341886080802e-14,2.5303135812239167e-16,True,,4815,82.20630570800859
lqa,4,153693754,-201.0564924424724,,23.59320822155661,0.10502221081006925,False,,0,0.10630079201655462
qefem,0,2553863643,-250.18530995828846,,0.0,0.0,True,,106,77.26508187499712
lqa,0,2553863643,-219.24423865361112,,30.941071304677337,0.12367261415083049,False,,0,0.10408362501766533
qefem,1,2377222761,-250.18530995828846,,0.0,0.0,True,,161,95.28572462499142
lqa,1,2377222761,-218.90595672404282,,31.279353234245633,0.12502473961984661,False,,0,0.12596883298829198
qefem,2,3468624555,-250.18530995828846,,0.0,0.0,True,,47,87.64640112500638
lqa,2,3468624555,-218.9039636386508,,31.281346319637663,0.12503270605637465,False,,0,0.10804633298539557
qefem,3,65934964,-250.18530995828846,,0.0,0.0,True,,42,78.85889391700039
lqa,3,65934964,-219.09670801271628,,31.08860194557218,0.124262299616054,False,,0,0.1059861250105314
qefem,4,2781859735,-250.18530995828846,,0.0,0.0,True,,2,81.55448562500533
lqa,4,2781859735,-220.00350744014162,,30.18180251814684,0.12063778853833915,False,,0,0.10389341702102683
